DAY,address,amount
2024-06-29,mtc1q8gthp4c6j2qlqn8l6jhwk0yymvmaqcv85r7ffrq,4404.68358045
2024-06-29,mtc1qyrnmagvmc3pfe84z0m58c90qc8t5wa3ly3cf8er,251.14781993
2024-06-29,mtc1qxr5u0meam0s3w85x79x3ek3v8j3gev7vydehnq0,341.55842730
2024-06-29,mtc1qx2shsk2gke80h6uz23jcalw6x4yt96rtyunew9r,19082.28584757
2024-06-29,mtc1q8turk3qmtl29gwaysj927ay3ytrkaps7u9w8f3v,172688.10835257
2024-06-29,mtc1q9j76amlv87y3z3as6tapne63r70uj894uyetmpz,382.95503904
2024-06-29,mtc1q9ukvl0zrscpchtpskkthjwsj6rad3mfvg8smlvf,776.82233473
2024-06-29,mtc1qymgs4y5x5t830h95285tqhpzhcw4g2435lt5nhj,2599.95775134
2024-06-29,mtc1q8c9vat2gw7astce8p7f0artul0aclup2s7ccrnr,3718.22264141
2024-06-29,mtc1qxe6rss3m2mj34kuq6pg3el0zcc0avcnksr6cffg,7898.94363028
2024-06-29,mtc1qy7kpuwrfnve8uyleapuhgh6hkxagdhrv59w9f4j,10329.35411114
2024-06-29,mtc1qxme6le9nelzctqux0uyxccyz96sae48ecdwrext,774.75676730
2024-06-29,mtc1q9dejhu3jfng67vl8kj29e0789k22m4mvvvpuzvd,4565.87015370
2024-06-29,mtc1qx4phrl0psg738jcznl83qn7y25490l8qyvtm7sc,10965.64952574
2024-06-29,mtc1qx3ze7vvuafla7aravej7mexhwu9w7h5ycj2wn9h,13360.01734024
2024-06-29,mtc1q8ssuz9y5ygtnukg67c52jhk5m87vzh24yqhvd84,19341.73010212
2024-06-29,mtc1qxtd7mkcwuh2hcdh22nv9ddvhsjem3cxny449cu8,23993.81082159
2024-06-29,mtc1qxe0zsy0j5r7dpl8qxua0zxrck9d8mmefsuwmu3h,78517.41757991
2024-06-29,mtc1q9j2udhnn756tk07e6erazjvhy3cewvzdq6v26am,148.70327783
2024-06-29,mtc1qywhq8pq8k668gdwqh9q2w48uljzhqkgjy40lmkq,4299.14316166
2024-06-29,mtc1qyz509x0jttwulmf0hsfydxkzgrknlhr6ydfy89l,6067.40183857
2024-06-29,mtc1q8zqqlsz8nhg6ngkzyxstn00gs7t7ferxyjwxezt,1630.22192214
2024-06-29,mtc1q84k2jseq84u7kpw99xdxftynm2mc7jntywdhr65,13509.66308827
2024-06-29,mtc1qxdmarleq42qxlq70wzxjyhjw4slsuxstsnsauc4,13408.81217064
2024-06-29,mtc1qxfnmjg550xgvmjnsd7gvx04gp0fqkhxc559kcvv,109.76367750
2024-06-29,mtc1q8mt4qcs7r6maxkzv5xtjd4nvpdlac448s4raf20,124.37481188
2024-06-29,mtc1qxztdcycv2m0jycuynqfy4htpc8rrnc2ksk9zu2e,346.07058423
2024-06-29,mtc1qxl6d3z3vmgvl07knvk4kws5q2u9zf7zeup8nnvl,880.39293645
2024-06-29,mtc1qyz4la7hvjk2l0dkcgz5mlp3mgntsvkskvt46yle,2257.10467572
2024-06-29,mtc1qygn4hjysehtnzn2yzl6k6t5mnf6mdk9zgzc0krg,9261.73342702
2024-06-29,mtc1qx4lthlszx7cugs0amuxsxglntszupqquck5ys54,13228.73699869
2024-06-29,mtc1q8d3p7vm9ksswxzedaqx09z3sftk3zelzcq3gh6j,43030.43400000
2024-06-29,mtc1q90nmevyrujs85q2zgppn3n5vynsfw7mjgm46kvn,2434.20120461
2024-06-29,mtc1qx2r2smwtvc2al6p7sg3eehjkpgemn2drvq37ljd,6958.03067022
2024-06-29,mtc1qx9gwn29u5r2xmp7s5y2et6vxau8g9kg4sqcsp4s,12151.42127804
2024-06-29,mtc1qyxg9zcyd0fj5heerr4vevhu2vmw3mh9z55lza45,1957.15492555
2024-06-29,mtc1qysqnpz7z8juaf4t7zjz2jf2x4x2alptmgdemput,4238.30382241
2024-06-29,mtc1q9j73yl8fxez4pdef0k0d8tq5dz9uf7755mjk687,4658.82955800
2024-06-29,mtc1q8qktvjnr0mn8ke6q76rp0lxk2uh8q7stcel76dh,5288.12907388
2024-06-29,mtc1q94r70mahw2q3lsca6xs9qq028n3tadnyy7wfjkv,1093.05130177
2024-06-29,mtc1q9jyr7hxhse0dd2z6d4q2fxsf920hj68qsl7h6n3,2001.94411954
2024-06-29,mtc1qxvu02pq0kkvtp225y2u7rvm05y63j5ygc4z55uy,2205.05701476
2024-06-29,mtc1qxycmlwl9kd0qqg32ujp9md2ucdst84z7ypvdykv,3318.88379116
2024-06-29,mtc1qxh5p6xj6thu8dyn0h4z4zr5awjkcdgvfve0c5rp,94255.01280625
2024-06-29,mtc1qx50nwsrpjs2jd43nahmuxuklkxxsz9xpy5q2u6e,209.97754291
2024-06-29,mtc1q86dn77k4g2c4zcz6sevfyrcca9l3r5r45nzlp7e,1132.35930307
2024-06-29,mtc1q97uc23e7gsylew3taz9phdl7egca5dwqsf64kp3,2101.37699144
2024-06-29,mtc1q8u3se50cnfqpa3s224545cz5t9yqknstgnq0frc,9955.30104991
2024-06-29,mtc1qx4h0vrsc7qs7e0y4p58fn4235999hlp35untpas,17387.70825021
2024-06-29,mtc1q9vdug0x9lc0amss5emwe42vs90wjv03wva56rsp,49104.37627925
