address,atomiq_tokens
mtc1qyzpsktwl2amtdm6k4hm4mk2z4elusl89v7axsa0,838.1553826714
mtc1q9nlwepgyhl2fletuwz9lhju5az92yfcf50w0uac,836.918136073
mtc1qxdd53y6vvetgu6fe2za3ytkcyg5cm0trgl46lqd,836.708130211
mtc1q9furg4kfvqdxhqqt8zjd789fzkd0xwf9szpnx8a,836.3149553762
mtc1q9cvlz2xmvv9m0m0fzerkrc7vjfwjwc84upz473m,835.5746311833
mtc1qyw5hrdmry2d2dlx86jg3xrkjea5rthwuvk9t0kw,834.5851053781
mtc1qyf5tx0zjjn7wvn26mgcfqs4uln4sdf6s5x4yt80,830.2484498996
mtc1qxvq4hr3s3spe4aaky0u8r4pwles3pjnhvhkyk6x,828.3482892067
mtc1q9nh7qc7rlqgp5dzemqu7yzvwsewwch0qc9pps49,827.276782628
mtc1qyndytpqdgx347drrgxtcdt7ndmn2puj2ggq6hqv,822.4717670355
mtc1qywhq8pq8k668gdwqh9q2w48uljzhqkgjy40lmkq,819.5756205073
mtc1q8p0mrtfjekqktw8clkgedgtdvf289s05yeuxcry,815.1675506459
mtc1q8r73fp7q2p8zvzn0cp7ttr3yhh85uthhcw0zy07,814.3906112381
mtc1qxes53f2udvvemqkawzej90kf794c4tj7qffwlps,813.3485106164
mtc1q8jf8udenepv3jd4hpkthr0ghaargc06y5czxwcc,812.646646106
mtc1qywg276qvnrrsj9ru3lhn2r86e7kcqst5vm5ngzh,812.0552331257
mtc1q98hhkh8fgkt3latfkmxx93el33uj8yx9s7t5pry,812.0066348522
mtc1q8007rjwdkqgrhj3t9w67fekmvsq0ad7ecglga7l,812.0066348521
mtc1q87twu0ck8fhtzwtv3fnecwgdaznxg0thv7wvgqk,810.7007346511
mtc1q9ju6hnzat0ux4pxj9g67ac2256hyw4q4ct7h09a,809.6345812765
mtc1q9t78veza57t63h39739jnazxrzwa9s9zcrvv6vc,809.6226815418
mtc1q9ykh0wj8y8pvun7alrcrqwqfpr23tck0q9vm2fj,809.4569184644
mtc1qyvkqxrhva7vewufggwgyxwe5qemdvnf6yz8k0uy,809.1676870894
mtc1q8sfthc6l95k53ergj20ledgvmgznjfwpuh6w8dr,809.1601879216
mtc1q9d850smgagrukne024k5kjm93l60udqgulprywy,807.7293503274
mtc1qyhrm6euv9278f00ux0awlm5kr8ndzhx3ucfwtg0,807.5986391164
mtc1q80s29gtep6839mspuddyhsqtuwqrtzk0seez2u5,807.1483066851
mtc1q9fx4z85w627d3hjxqcf77sxm8vhuqgvfu8xje78,804.9687660369
mtc1q9rf8v30ud649flkny7c92g03peh6dsllyf9af39,802.276167111
mtc1qy5fuuuj4sqweuvydvnx054hgg6s0a68fvjw7m86,801.8814087656
mtc1q9dejhu3jfng67vl8kj29e0789k22m4mvvvpuzvd,801.5634175528
mtc1qygqzx7se4kgqhv3smjzmfx3fjytnlzq3v75tz5n,797.552546776
mtc1qytf9drzhr4g02vztj60fdlf9s64s49arsc2de6h,796.9289000508
mtc1qxrq2j3jvc49nsjq0g8zdcuzhhfa57rltywag8mz,796.5557423672
mtc1q9arhas44ggndhxrcg2nyhjrafmxn6ya9uaamns7,795.0787312355
mtc1qyyc8yrqad3s0vngy0flw56x4zmjwagjugaaay2v,793.268435224
mtc1q95tcqp7euh0lqms6ue35ztwtk7w2jl95q79aq87,792.726332213
mtc1qxunvz3nf4gzw43zks6xhr4fpadglhlhevlc5ee8,792.3385470956
mtc1qxyctsajgwk47qx34leqyr4rnst89u2nfqysrrde,791.4502621035
mtc1q8lcpvnzy69790spfsedxlfcyuap23flkse3sgte,790.5068558311
mtc1qx4jqrt24astmnavlnd3g4j2rfmzyafteyue5teg,788.3984644064
mtc1qxag0c9lzyn5vz6nu6e42xsme4qqc9ps2y9wnwxv,788.2595867053
mtc1q8wskcwycsdhlpha98kyexf6xnpxkmsg6saf8xhr,787.0712994872
mtc1qxsvx3rutrnt7ss5e2af7nvcdaktkvsc5sl624ze,786.4231822901
mtc1qx3fpz57yjamg60qgsm8lkhufcgseu7seclkv748,786.3323325363
mtc1q9ppmzxasl80ehl05af7lwulyd4rkhmplgk3r5xe,785.7691991416
mtc1q9333g5ceyfqr88uk6tufwqxpgwqtvagtytr7q40,784.5433325645
mtc1q9jtl7muzhntqvnnvgskt04ccmx4vn0x8c2eejnh,780.6260803402
mtc1q8gewp6tkj2zuuavx6k5fv2lwnc6pnqtsgluxylq,779.5294871152
mtc1qyvsa70w97glvj9cagj25pl4fwr9k7ucaumxktsx,779.5041862608
mtc1q8kkeg2ce6xgn3w25akcd5xfejnf54kpsvfsu80d,779.436229386
mtc1q9rv4nzqjwl6lhlr0cgygpzayxaamvcmy54mv39w,778.8924857188
mtc1q9dpnshauu8rhdmearyr6w65lq0pktn3tykxxx8t,777.4946704147
mtc1q9klqzmme8t2q0zmwstps8r5dkul3jfz8u5l445w,776.2621020961
mtc1q9mqnahh9d356k7djauhymgvddtpn9gw2sf8avyu,776.144276248
mtc1qxl09rk3cl5e0476p2lyq8e3y4k369v3vq9spqsv,775.1171442556
mtc1qx3p0v5jlt2f9xtyuy7sq2herkt0fgtwxuvwthw7,774.4315061865
mtc1q98tzz9gfq2jrvx85dhy2q6l970qpc87usfdnkxv,773.827262699
mtc1qy70ehz38djpd7zv3ypnelcx0qd730p50cz774kq,771.1707847783
mtc1qx6ppa2uj56z7ttgxr709rd2tenuff3005cmr4zs,770.9419086898
mtc1qxhs5hsq42zv30dnr6y0zs9s0ltr6qpnng5jpesz,770.3464050009
mtc1qy200c4g5ta8a8k48srcr43g69mdn00ydqa6llku,766.3024023305
mtc1q8k8ts8fq09tpmumsqn4gnmhyw7t2kjuavgnhytd,761.2281428719
mtc1q80tpd67y4wvqjshzmdr885z0630x95fpsuhds6w,760.5098956039
mtc1q8vraemmaldxs8jyhz5d2dff3t49k8993s7kltmm,759.0941776188
mtc1qxc68ltcgej24me7s9q6deunes4h4jc8rck9clc6,754.9715016653
mtc1qxvvjddcdl304r9jla4rcusj60m2wfs2q5jrz3kn,752.8467757092
mtc1q8tgqtucug5d5mk952kv7qnvg6gl8mf58vctgvrc,751.6065713242
mtc1q8rk89jv267n6r6j7zeul5jjplhgwprstq3l7kar,740.3802649663
mtc1q85takqts78zpx962vgycsfl9wxttfe7wqn6wxcc,739.1798515683
mtc1q88y6szuat0gh47yd5sj3auwlc7ljv0kgc4lcfj4,736.9474960184
mtc1qy3m04hdjkkwq9pumypw84w6y355v9jssg28lkna,736.3434741904
mtc1q96g0ev29tsm7mk986pgdqwl4qc0ss79vgr5jtww,735.0012707635
mtc1q8yufhtshgsjnyewzletgz9ycqalj393y55t9470,730.5384272031
mtc1q82nn0228p374jl6h6lu4ff3tqdk36q43gw4x8rz,727.0575795948
mtc1qxctwhcr9wvyk7j05khsrsyc2f3jjxskesxqmslp,726.5890027191
mtc1qysqnpz7z8juaf4t7zjz2jf2x4x2alptmgdemput,724.8578178894
mtc1qxy7a3s7wcq4whylujyvjm5atq9w5h8qxghnuspl,724.6796592277
mtc1q8kwsgmy4e2mca9n3xrmeeugkv9p9q0ywvr7cuum,724.5419458261
mtc1q9qe3f4xn767clczutls67a4mvauzv2grvs3u9ju,718.3903035631
mtc1qxydrm6hkcgxe3mqwsja04mfh48ur6ykmss0ckpx,717.2281208079
mtc1qy026tfhwdfl4gqf0eknmlts2xpmtupngcs6vjdr,714.7040532024
mtc1qyr7jsw7lvkrpq78eklwz8fgjmr500dd0yyshf5j,713.7784994946
mtc1qyak64j3u4hnq3z90wq9rsxlp5yn9w9vuvaycacs,712.5901727596
mtc1qx0jtpgwpgrspap7zzgmaq3r8snhv84tnvhggws3,707.1831472653
mtc1q8c9vat2gw7astce8p7f0artul0aclup2s7ccrnr,705.9969510702
mtc1q8ruh95yq0rqqcu2pjeln4dzce7tfn4jrguctuf5,699.2586809107
mtc1qxpykc5dlttjexe9tghygytu5af8hddvfu96xxa6,698.9229614363
mtc1q98kues62p2erg37pahhw6648c6zh6t9qyq0rpqh,698.6442659682
mtc1qyq0tuhznjqtvp7nx9tsq295gsf63esv8ukyfnz8,697.2274315974
mtc1q9ppxzdfv74hajfdhv4wsspl9f5vzwp4hsm7q4hl,696.2203294306
mtc1qxnppx4gq63d5kan43yuq0qspggdjtd5gszaj5ah,689.2890972311
mtc1qxexslz33l6vy3jg4dpm28h60el9awmh553thmtr,689.177947569
mtc1q9hcvx2q6eje5wx5xe4up4mp5hf4sfe30u6l2732,682.9630893016
mtc1qyfq2qtgsu2u32f9vrls6ngyc9zshx5pfqfw78s3,682.314027737
mtc1q8550pyulc3k7vgl9xz2skaxgg4486783v920nqr,677.3856657823
mtc1qyhcckalg6mh5yh2ujh5xn036wqt0u47v5h7a67a,677.2590148583
mtc1q9a6w0r2q2mc3jjtdrymaleck3kjej292s5twgcy,677.0691556402
mtc1q9lzarmdjarhdexl6e7wnk4pm7t5tv4kfsdlse2w,675.3508958767
mtc1qxvqw06q0d3wqhsqx0f328l3gsmf93wywcpeq9yv,674.0239813956
mtc1qyv47nfzfnqd5lj9nzfgukd86fsjg3nl2upj6y7l,673.0859815309
mtc1q9tgzg4v2ekcu0x82ee0ftd7sj4gasc0ucy63lrf,672.9629627831
mtc1q90s8fgys9m53urf5hyn4flq5l9nztc33can4mha,672.2508580252
mtc1qxz2aum22msgt8k4f62p2ftsgu6dx3e46vc3jpt8,671.6253276238
mtc1q832vzl4af4cnhwdepefpmeveyt8dyr6ygxscluf,669.7374837214
mtc1qx4vlavhl63n4tjhz7l3q7lu84t3hsyvz5ucfjsz,668.3110698987
mtc1qy6gm8mm8kud26qnazfze3z9ee69v5gdsq2z047c,667.9452106164
mtc1q8hv6lfxz3j3k4yed3sz6rly59tx6f97gsexjaxt,667.6171579308
mtc1q9ae5x73t53g4wpvn0pmd0t44vczyn9fesxrtamn,664.469363925
mtc1qxzrd6fcmz8qmx7r5pjvqdd4mltthxjy8c6lrmxx,662.3488413274
mtc1qygzfcnzwczspqqjjmkejksmn9am5k44t53hwrfv,661.1399767956
mtc1q86fxyrdmqqnwunrwerxkn8em56cwcgv9ysa6cvs,660.673960838
mtc1qxwpf6pxlay664a45elf595g5jgxrx9h9urpmr6k,658.4216030304
mtc1q8jf30axvlyqfprktu536vew94la44e4yvpjfwj7,657.4640784098
mtc1q943rv0s03zzmgttgqyqrkkr2rfa6puul59rruz4,655.9072101018
mtc1q9emuxgx2j2hspy4s39ys3ttwcw8fmp03u8ahvf3,655.3577337859
mtc1qyw43u3hvk6865pg9ng38k2xfztlycgeag6sdch2,654.630337322
mtc1qxx0qxr062nctgrd4f4m742gvfqlev7nd54yrxe6,653.3061910946
mtc1q8plll6dej7jmcjc65xfdhyn2n7tjjrzvghltkad,650.7655461324
mtc1qy28zhld5vpppamy27kkfmw9n4sj958vssajuekz,648.4798543901
mtc1qx6gay2cl8qpvzdvnvwrscwchnp88q8v8qvxxrg8,646.073204096
mtc1qxkxyzgvg6hn8qs5l3y38cudzw4r06c0eynwpqe6,641.9626988247
mtc1q8gs4kv6tqjsseqfvpwfc2z7grahpxkdsu6kkqgt,641.0408402822
mtc1q82a6rgtz70vx9q5xuksslnmldrdct75pcw2e7gy,640.951934405
mtc1qydg4wgey4vv3mgh7cg6ek8q6n4lx348tvndldvu,638.7878791944
mtc1q9sgvvdc3qp8mevhy823zwj96erxddq97gqvrqku,636.250882616
mtc1qxkxuteqgdcrdhdn6ernsr87k26zfs0kks0z5scx,635.7232570389
mtc1qyq4q5w0grg2h4mue5jgn87nw0svsa8dps3e0mgn,635.7035928391
mtc1q8z0p902tedd6jmksy8w6dxd2yn44u0et5et5qpl,635.3951917719
mtc1qypmq8fnjwzv0fx6nkkyv44ky3q8hmv97gac2vex,634.0148067528
mtc1qxycmlwl9kd0qqg32ujp9md2ucdst84z7ypvdykv,631.0696267121
mtc1q8lwaw3kl3094vnunejzjt2ullz4y4f82sxqjky7,630.8171405444
mtc1q9fusz4pcukhu4q2jfwtgtasm9m9l400cqfsqt8w,630.1295235143
mtc1qy3rx6pzazvasxj923l72z3afyne4nhcj5hkxz0s,623.5297248268
mtc1q9p894cljztd9fr9ukn05cxgmu4zvgk855sceuu8,617.8234168001
mtc1qywqvegm6vx3vdz7fksedmmqqpqd35hcwqlsgdhf,617.7390110262
mtc1qyj9hut2e5mydmwlxrel530w2vggtfjkjytw7xzp,615.2845829812
mtc1q848xaeyfqq46ghcjv4jmm2steq0nml4d5z45v5q,614.1926173192
mtc1q8m30yy5szvm3yrftwruayzalz49d3yswqp036lh,612.2799217117
mtc1qyf8ex48ej8z6hlpurx36jcpm4z3vkrmdv64g07e,612.1861549819
mtc1q9nq7tnec4jrlmd9w3544hu24lavg5q4zvyjysuu,611.0965531265
mtc1q9aj32xq62z7cd22n2djj88vq6mwcy9a9shxhl2k,610.5404647132
mtc1qyztp62w7whmpc3wl0tst6m3wux4zq7ydym43dnr,608.5919114055
mtc1qydmnjgq7askt74hvcvs8k2cy5wqrg3n3sdy52jp,604.7764537896
mtc1q9wrnxf3uvamh36xnqcgv2nucvezf6pzmcl8mpxs,602.3661862976
mtc1q9czckf6py4fg7j0fdadsk55x4we82ppmvkq0uhv,601.9685415745
mtc1q9cx9qtehjnkr0uxuup9w3p0wf4wawyp65y0u442,601.0565196364
mtc1qx2dt5vgqu6qjl53z7rtrq06mtrez0hhvyfgxvcw,600.6234278547
mtc1q86k0knt343pku5l04eu3ewzv5vgtkevvvsdg5wv,599.9674273851
mtc1q8r4vg29ry5s3lehn9ptvl44pea2s4m2l5wary4j,597.8584155819
mtc1qyejr39faqnr5s5zg8w7vzcn8jrktkgnq5r9l8cg,597.559392009
mtc1q8yavevrncrflpxh3wy0w45twttdc4g88cuqph58,594.1317504992
mtc1q82vsfmtfnmrd5nyqnw0dhq0rre5kqvasur8x2fg,593.7686407394
mtc1q8l584uud8v29d63cvezy8ce5t5s9s3fwulazt6c,592.074380554
mtc1q86204rmt2qlv5gkkfh8399wa78j8j4ulgj9gp8d,589.6056163282
mtc1qx5j6un24ztmmjvdmd2urq8n9svhvwsfv5anetgk,589.3715011925
mtc1q9aa3khmvpqcs5szf8jv60smq4hg4ewwlyr6azrt,588.4995520522
mtc1qxcpjjx4skfpwvnqqd07fqdh4fgme94wcq9rtkpx,588.4022791401
mtc1q8duleefagrnafdzs845kn64tzjqawyhyc7qel29,587.8234359885
mtc1qx4gna9hlestrftp7a0f09pv3ctan4mamcguk0ge,587.6338264914
mtc1q944sctthrerq05n9ghzuy8k7ldvc2dm3sd69yxg,587.1559497132
mtc1q9tn096p5zkmjhznplxzh0xexe2a75t5cyv4g4sh,586.7188133462
mtc1q9rvhtql0pdr5k9v3ts8rktsfeuxu9p4zvzky50r,585.9574275081
mtc1qysqmcs3qmwu79p88uea8ts0p2vrh733pgp43f4m,584.2808895092
mtc1qy0w3ljtugpxhhk035ley69wraad3fdgfqj4662q,582.4691230793
mtc1q9jkupwj433qfqnqrg8az86t6zszx4zd0cf95xkz,579.8834056594
mtc1qxweju75tlks8hrm7w3dafes6p92h3l5xup0dfm4,579.4929478886
mtc1qxg8czfluf094hplexj6s4rva37zg8l2esnk23v5,578.8833107979
mtc1q9543rk6zxj85sqfmfhvy45x3zwxtakflug8c9gq,576.4771830104
mtc1q8wqxxutfgvwkxftcexe6dfgctp48gdy6uw3k7xu,576.3153017047
mtc1qye9k83qkhs3qdg9mx9dnr68upxhcw64pg5wl2mx,572.2675416014
mtc1q8ufs2mffrxahdjade0lhwrnk7u2qr3vhshcaw27,571.1583297345
mtc1q88wp75usly3ym32wl087d2j5ck0mphy5gz204nu,569.0561379499
mtc1qy9v34z5juhxepaqhfnucp7jqy2595umkc4uaf5j,567.2254030981
mtc1qx6ksvu3agrtga3k9upa9ha3r3tdh3wjyvqpwqam,567.070877659
mtc1qx9z0h8f4a8j5yedpspyqh0633485gffryyma86l,565.0378722973
mtc1q9dgd9zqh0nualvykggadehl4g04ew47ls7u8l8r,559.2028193329
mtc1qxr0nfkyl8fpksk5cnnawqzt9yd7dvwu6cghf3t5,558.602004281
mtc1q8ggxcp6lwf4r0mfa0qmrj5s3sxvhy5sxvz49847,556.7418479287
mtc1qy6654qrwxuk02rut0jx0laexq9wc4dtvvnxqf6j,555.9310352103
mtc1qyl6204u9xcuzxunfwpmpq32sgdulzur5gjth8cx,554.7608476019
mtc1q8zk2h3c9vqslf28e76kv58mtaf32szw55qt4sur,553.6758481479
mtc1qyhw8lhrul8c4u0nlg65s39wd88d3daqvcp9knaf,553.3282510517
mtc1qxvfk4stqlplq8repnql64qwjv2q2clm0up07n9v,550.496227603
mtc1qy2z5wr3yr26typq9dw9kg66f5yux7wluyclyvt9,548.7508611207
mtc1qyfjp8q8e07m2w4lfcf7nrpt5nvk72w5656shnrn,542.7120667607
mtc1qy0rxdye6z8n7asc0q3e934swkuvvc7ncvfhdmn8,538.8597648535
mtc1q9ndpv40g7vxclufyypeuvwejd4kt8r8n50s2a6n,538.7728439458
mtc1qxjdcy7xq7f5v73rla6xy4j8ct3tu3akwswvcs5j,537.9860748344
mtc1qxs3v3wplvsaw7c79fshmjdctlvqyhgqnc3eyl8q,537.2937844843
mtc1q8x4tngd24yu0n25gfudhafkskn68vaazgxrr8nc,536.6163609377
mtc1q93nej3jurywj2uwq8c0r0ph0d5p9w2tdu2fq7re,535.4720092048
mtc1qxgawduj8xqkk73y360hjv09f6eqlk3v4usvp0js,530.5297652476
mtc1qxj0t77xtsduuethyz983uq6xqcqw0zy85uq7a8e,530.3578329427
mtc1q80ghs9pu47axvaufjlxjxe297acwdsrrcak39x2,527.7336653305
mtc1qy48278m8ennf3775n2r6xqg6mk30asrsghvxr73,527.4102045696
mtc1q80t854rkawuvxmxnmla0d99aq9n4hfhuclwmzap,524.9981507602
mtc1qx3gmhlpdytmm0x0aajzzpga6lfehx8wcqj2ywcq,523.2439868563
mtc1qy4de809r2qhave0kxxc2as7gkjdkre6vcu0mxwp,522.3623578812
mtc1qy380fgh6qpl7r4dz0uq4nrpeqxhxznlty5gvfxt,520.2397683343
mtc1qxr2ssqay4t3wxqcalh0mnzwa37cpdljzcn6lc00,520.1760230401
mtc1q8p7sz3303tgzxtf64947wa9z2dkple6sudhecea,519.7420660431
mtc1qyxr68cvekur6tasuqwtdmnsas5z97wvdyzwnu56,519.6694575069
mtc1qyf34y8etfwn8d0u2hc208j44klyjna9jucz3zra,518.6892279815
mtc1q922drvcrtw7w7rkrslvmptcxphp7uxmtv8eevkq,518.5411582708
mtc1q9elm4wlzlta6gujlqy9p0fxxvgzvwucgvummyy0,518.0830626009
mtc1qxlnwf5jgrzz6kznxrrhx4zgm50ar49umq7txtql,515.4244786964
mtc1qy078q9d5aa5jpy8zjln6yac8nfdu9lc5g0qrp6k,515.3177652429
mtc1qyzer2qqe6jew3h0wkk47025rgml5qtuhy03zkxq,515.1962982204
mtc1q9e52trjgedf5ad5wdpsrd5kp0u4sq489qgqqrjx,512.8356374434
mtc1q8fxwee7tstlj327gs5c82pp8upxxjpcfc4xackm,512.4453735037
mtc1qxq2nnczu0ea288wkx6mv0j893fjyhdcrg8jhkv7,510.9476307873
mtc1q80wc3zfhutqhx2q32j73ycuwccyth9racg28zne,509.9120005187
mtc1qy4zwnnmfpmkxru06yk99l6v0ycqam3pfq894jfj,509.5249274513
mtc1q8frnjgx686a9u78mktfz6jlmdck7vmx05lj5flv,508.8489838266
mtc1q9dkv6lwtsp80zzfl84rzstd9f7lyylvhywsae8e,508.6288579816
mtc1q9v00006vfwclzvqsd6le7psslgyuj040s66zuff,508.6042054861
mtc1q8d992v6eg8vz2kl40mthhhc963ufrfl8sp4xl6g,508.4045924569
mtc1q9wc6y77hj0ac5dksupz4xg3e3lrjgx5ng2wpzp2,508.3153870522
mtc1q8ggt8dnc2u3dw9vkmmxz8yjwydgwa0rmy2znydc,505.1110202314
mtc1q833ak0ymu7x7mm2dhl2jd7clg6aaluej5qp36fd,504.364234371
mtc1q9pk58xgh2s0x3cpxrdlzuuqnka98972eqkfsuax,503.3883039567
mtc1q9yes2eacz4qu2fhj7k8u4yuyls8d8rx8gvgj9ps,503.2653030453
mtc1qxsz5r59sx80fcmxyyd2wc03p87a69avy5hjfy3e,501.8743404199
mtc1q89pqnpgysezfmu3jhntkdthur7qw0m7hc6yje9g,501.8176538583
mtc1qyyufyf6dh9qz6vtlu2eu2whs0sk77fl45tre92d,500.4948342534
mtc1qxlxg0dfa2a5rnp77rcdamfskmhzz3xtl5hq2sln,500.2157465739
mtc1qyj8vr9gc0wqvj6nyq42uagq3e84tulr4ql7s7c7,499.0806616235
mtc1qyt7v94493mh8nd0lmq26sph675rlmugyc4c8m38,497.7812406671
mtc1q90vaslc0d6a023t30s55x6h3c82p4j9kuqvx4cj,497.7755076328
mtc1q99yqzvj8gaksj9xh9gup77hjfeap9pp6vnetrh7,495.3665283137
mtc1qy5qsnf848x0tsx44ek942tkpvpeqj065vj0xe3h,495.1023056862
mtc1qymgs4y5x5t830h95285tqhpzhcw4g2435lt5nhj,493.6864729028
mtc1q8xvcrz0klu2mjp87t99dch8tt8u2qktssmyjdfq,492.4972767141
mtc1qxsgnurf6gwv99suqymu8lqj60kcadlxjcwcetk3,492.3225288423
mtc1qy6zlxx2kusk6g3mvflsm002x5cvs7uc9vmc20dd,492.027076558
mtc1qya4fd7pncqe0hay0tfnn0qg09lwuuhjwgu73ajt,491.4577078356
mtc1qxjz7a9qen30ku9f6erz5szmw4lgll3c95axzdc2,489.4936498393
mtc1q9q84pvx7a32trz2msfnvs25sx7se5rnmsm8l8s0,489.2570066935
mtc1qyeglg3yqmvtngtlutzfr85s7fzys5rcayyu4aa9,487.5007585533
mtc1qyzf70asvrg38v0hcvn2kx6frz08eqtyvyxx6xec,485.9898352487
mtc1q8uczucl5u5fxehdrpnxsezqgawqejrvegk84xn0,485.735305221
mtc1q9yl5sej72mk5zs04jn52dkup5ulh6hr5st6yxl7,484.5153729222
mtc1q9tzcvy9kwmvyhmj3aujn87qr3ywhta7qsz8e97p,482.8764306196
mtc1qxtunudwcfqnswah6qv3mjrhn0596ucequsjlup4,481.9621709665
mtc1q89fal9qu6qwj8ps7gc9wqfyaxepdguxju0me9qd,481.2208173764
mtc1q92scwn9hqgju73hj9xeklr5v9x2kayg3c70nlvm,481.1333672592
mtc1qxng5ev8w6nsy8vhjjapva34x5tpc4udvsge5z43,479.5971677452
mtc1q8z0t0j9pcejv7z0u7edv62ael2dh8hqyc02m4l5,479.2534308441
mtc1q96m2zc8hyfq5y2p2fpy2q35n2s6l8kpfqtm24z7,477.4319260738
mtc1qya5ym5ugrrc97c3ag323qklgj49r4kyyuycur43,475.2260621933
mtc1qxe5s6uag8p6lwdxuq30my2gwdl7efy0zv0uwzvd,474.5475211163
mtc1qxsulzlhw62dzp9ntjtz6eea9r46q4nam5gvk0nu,470.3349712013
mtc1qxgegxsfe6msdzv7jfm0nqd2quqn5auwxsm5n8cc,469.0032326995
mtc1q9rxrff3uh2ww6gh56c9wvadselk2z8jmc2qhnfm,468.8437000437
mtc1q9n37wyp0e2k5g27ky4zcaw5twm4adkx2gtupmg4,468.4896744168
mtc1q90nmevyrujs85q2zgppn3n5vynsfw7mjgm46kvn,464.0387190763
mtc1qyzlrnlud3ut6cmja3uwk7g4ua6tmnyduqmdrmqh,460.8643488605
mtc1qyr8yey449ez047w44extj4tw3s84smtcqp33jcm,458.4280248819
mtc1q8ldrtdw0952agefhlqjh2tw7zfu94news4cdt9u,457.0344083125
mtc1qyrnngmxkxumc9qpgj24uev3f7wpthpttg59c6r3,456.3123057321
mtc1q87xqxarv0vwu4t3530gx39w6arqfxzh3y2fvvd2,456.0067642591
mtc1q92hlg4l0mp85kgmwdfhs9lnn0jfkjhsj5q0a07k,455.7386108651
mtc1qx6m9ksdmyfdhnyg5m52zag4eg80swr4wykhul6k,455.0004399281
mtc1q9r6sty6ngzx3zx7zkumtvwujcmkvuxgqs5zjgyv,454.541783991
mtc1qyt3ghpugxeudcd3jhcqvvtlded56allw57lh4lr,452.1657693857
mtc1q83e4kqckk0pugr0ysn2amcaxmreatuy2vgqndfl,451.4156047104
mtc1q9n6h8hlze74dg62afhuzn8pyv5ue64mw54c5ttg,448.6779682925
mtc1qy5engp7yx88xyhet8ad25e5v9f92fxd65qx0qxu,448.4303881917
mtc1qx4x5tsyj7tdn9j7p99gm4p2d5c77mye0u9kt7wt,447.8092248537
mtc1qydjz7tr5fgltj2f34wpahffufq8lq0a3uju2v2t,447.2096398517
mtc1q8htespkzkjq09d3m69s6y7hjqhfaqymey8y0sqa,445.4326983095
mtc1qye3qv9qaxm2mry3cvhtysjdcm4tctpc2cjmyrqs,445.0656837367
mtc1q89l7g2zfhrvt650extdz7dfjjuqh83zngycpqf3,444.6351546312
mtc1q9fs0jgl72v0lxhhphgs5wyjlrnuadk90vf35p85,442.9884614878
mtc1q8u364p9x9mwgx5wfhf6lpwhkggck75vugp4kx2l,442.8464991379
mtc1qyy2q9hlpyszqdpcm0h0fd37dzmw953jrvkndn4h,440.1635078156
mtc1qxnl2n0mt0z7jdeqz6lav8r8gh8dqz7nggwfhpn2,437.4259258091
mtc1q8wzfmy5r6e39lugkh8udydwvzlj2qwd9utqvyj0,435.7636567748
mtc1qyq5perag5y5qlz8rr6wxy4y3a2vjddn2gej6m9g,435.0728143095
mtc1qxwl9l393gmzcxw695axck2qra38yrzzju7hu050,434.2006307872
mtc1qyxqfqr4k6n2yrekzxmukuz48xkemauzeq7ydkmy,433.8100136889
mtc1q8ac2nskgcudkzhldq0x5cqks3flwygs2s469t5s,433.7285706975
mtc1q8ne04urfufz8y4qtxfhxgr64jpuflts3yc2zcxt,432.1477655313
mtc1q8szrsm7ksjzjzwnx8qfcd0cad77dg6lwg05c90x,431.6599083311
mtc1qyeum5nqx3ur5srczgzplcvr8gdywkgk8cdv4wtq,431.4129263668
mtc1qyz4la7hvjk2l0dkcgz5mlp3mgntsvkskvt46yle,430.8386808676
mtc1q8rxlftmr4jy7afhwcwh9kvfugduxylnyv83x5w6,430.3239727281
mtc1qyxdrlm0sg5qgu6u7rllp4l8y7krel4cjye20k0l,427.5961549664
mtc1qxlh6ujlcchc6qcacfvzlmuc5dh0dyzxhqg7achq,427.5954922073
mtc1qx5tyskpex6t45txlgzav85m5nrxsm2x6sytv8y6,427.4913046478
mtc1q9d4hzjhhlp9kv365u3aswq8xmfa0h0q0yw7e7fh,426.6322679282
mtc1q838vtaru57xkslenmnrwh4y296lpwywr5eat5a9,426.4238306843
mtc1qxfx7s6ng8vy6mq40fk37dvn7ypx6w9mry7anaa9,425.931108712
mtc1q89ql4rgclgs0vmvck8a638uzfsxzplaeyq0ucxp,425.3283505486
mtc1q8jce30wwnf34v6geljwt5k7fr6rm2c9p55pplpr,425.0520906867
mtc1q88hkjqpu6d2x9hn0xwz8s6vgmzmxl0uuvwvvwvl,424.5919809847
mtc1qyakd9dnxjx8hgu6fxs8rj07sz8kgp84kgcxmn56,424.5919809847
mtc1q8d7ctls7dpa7sr2k8ksax08d550fqtw6cxucurz,424.5919809847
mtc1qy9vh2zej0n7wy9pwygmqhx5z6q2ckl9nq4welte,424.5919809847
mtc1q8svzah0q575cjl4qpzshwtvkqkfpvsguq2t4yul,424.5919809847
mtc1qyfzjzusfx5cymely48sy3pv0fedd7a5uvtj9q5q,424.5919809847
mtc1q9hnz5mk6wve7vdcx3g9u6naqeqz93xs9g7jnzdu,424.1009217826
mtc1qyxjsqxc7qmvpd9n7fzu4jluy9ds8543mymxy54m,423.4757294595
mtc1q9x3d2wv0aht7ps482jyfxaupqum3spxm5q0sppd,421.780944739
mtc1qyukhaxud9a7uw4hdynxgz7l8s6x7r8ugvy5mjrs,419.998520608
